region,block_id,longitude,latitude,RESTREND_Slope,Precip_Mean,Precip_CV,VPD_Mean,LST_Mean,Elevation,Slope,TWI,Sand_Percent,Clay_Percent,SOC,Population_2020
Rajasthan,"823,290",73.94579780578486,25.27085769315811,0.0040992669035475,679.0426315705844,2.339615955724425,1.8793725924739257,36.13349456804727,573,0.5257468223571777,15.732017665759018,36.0,34.4,8.3,0.0
Rajasthan,"786,296",70.63571324051489,25.74988892836801,0.0011470975505502585,327.5516427129459,3.2662154397157908,2.202478394343191,40.68950817525253,146,0.46373534202575684,15.857616772073122,48.4,27.6,4.7,0.0
Rajasthan,"785,301",70.52714061124269,26.10082607455031,0.0041385320039063886,296.53440639543714,3.2886962531045008,2.2088478823848705,41.65259250104638,146,0.2581983506679535,16.443282315799227,49.7,23.2,5.0,0.0
Rajasthan,"817,302",73.42264615823207,26.24728077333488,0.004172054148133992,418.5876415307551,2.402264645459014,2.079553754734293,37.30392637416852,246,0.2833332419395447,16.350412774978423,53.1,23.4,6.3,0.0
Rajasthan,"831,288",74.71634433722468,25.115543503160563,0.004983434175948506,780.652611150919,2.291926646332181,1.8894966790132424,34.886056436749584,390,0.17272993922233582,16.84510521165745,38.2,28.2,8.4,0.0
Rajasthan,"803,325",72.16412688092849,28.008829000373666,-2.812842333495812E-4,236.611247447381,2.42287247280569,2.3546175412357258,40.89895223115732,140,1.9701414108276367,14.411124087385335,56.5,23.1,5.8,0.0
Rajasthan,"824,270",74.078318499605,23.634571917757302,0.0030394865136424264,997.9705128182408,2.381435653761191,1.6896939419220551,34.696746909663496,140,0.5148729681968689,15.752629874711173,38.4,21.2,10.3,10.417845726013184
Rajasthan,"830,339",74.62346627600749,29.13548342764487,0.005606874942102218,382.68941417128025,1.8870715520478176,1.8876314257193207,33.12279559150036,190,0.26717233657836914,16.409699201726696,63.1,23.1,5.2,0.0
Rajasthan,"859,315",77.24447448742698,27.236633071131955,0.005791001953335796,664.6138662853398,2.0581912711477006,1.7213941406998199,32.09736924558861,195,0.13039390742778778,17.126669027745383,45.6,29.7,10.7,0.0
Rajasthan,"843,317",75.7488732657957,27.424169622851274,9.832036941517875E-4,594.615498996167,2.125154222717985,1.7712827006474468,33.71929654428051,514,0.523923397064209,15.73589294439165,44.4,28.1,7.7,2.307048653718084
Rajasthan,"835,335",75.02489355802636,28.801216294665313,0.0011166888363236059,416.90135940962654,1.87702799736176,1.918894423447258,35.24156488819307,216,1.083371639251709,15.00958142288058,64.5,24.1,7.3,1.8258437812328339
Rajasthan,"815,321",73.22623643300562,27.754364810579737,0.0022623479051829946,268.7137585978509,2.3264848894904278,2.270562602355417,40.00414447153124,291,0.2865190804004669,16.33951631077203,49.0,25.4,6.0,0.0
Rajasthan,"852,284",76.55832606056981,24.757251681130704,0.006784982080027077,835.75133885251,2.1852622439125606,1.9451359516588345,35.29863073071086,289,0.17245495319366455,16.846634543123816,44.0,27.0,7.3,0.0
Rajasthan,"801,326",71.97732469755616,28.162795069519238,-3.394344620491295E-4,222.45177194119938,2.466012995616525,2.3419164130517776,41.241997594637425,112,0.6971824169158936,15.450312637888786,57.9,22.1,5.0,0.0
Rajasthan,"832,300",74.77936131594596,26.024020870933164,0.0010506364918319974,667.9794011126506,2.274639437100239,1.9314446250507409,35.148485524696596,397,0.26534751057624817,16.415955546980715,26.7,22.1,8.4,0.0
Rajasthan,"821,350",73.79995855177913,29.975534706903925,0.008876139702662444,261.8206438076208,1.8350994623545502,1.821065400653148,30.54777226518908,174,0.2676790952682495,16.40797311570823,47.2,21.2,10.4,0.0
Rajasthan,"840,292",75.54821640099915,25.38350080355782,0.008620129045486067,747.5196780348695,2.280575542456358,1.974453341950435,34.72487605629211,258,0.2566482722759247,16.449172611605857,39.4,29.8,8.5,0.0
Rajasthan,"845,319",75.95532799047717,27.601131952889467,0.00464272708284318,608.2601741102618,2.0678301481568435,1.7528038384219113,33.38494646201904,417,3.1472156047821045,13.942020500644439,50.9,24.0,10.6,0.2134048491716385
Rajasthan,"818,283",73.54455233978791,24.700715461536284,0.0012506124529497729,856.5075350893901,2.4059977635083665,1.6604751072562893,34.63213547557125,782,1.4759297370910645,14.699498978703575,36.0,36.4,12.2,8.419988848268986
Rajasthan,"801,294",71.97346585126895,25.596038280023638,0.0032899697401935807,387.7183342269486,2.7532822718658037,2.191934163818141,38.26806828683042,90,0.26512229442596436,16.416726339398938,48.2,21.5,5.9,0.0
Rajasthan,"836,334",75.13415385002436,28.754296328453925,0.008072326783477878,424.0589898123901,1.8757530825551914,1.912209776648584,35.57071816353481,220,0.9032612442970276,15.19143039953923,64.8,23.0,8.0,0.2855742871761322
Rajasthan,"815,338",73.30207192054179,29.052675251173515,0.0059183775229597274,190.19877133288512,2.0654019252586253,2.1010698376876538,35.361131249898285,155,0.3523036539554596,16.133077773664358,52.9,25.5,10.1,0.0
Rajasthan,"850,304",76.4230281278667,26.365779382704282,0.006056342221336902,668.1238215344722,2.179296434310434,1.8465233232637264,35.08631787455098,243,0.11593621224164963,17.24402488203346,50.4,22.4,11.1,0.0
Rajasthan,"851,283",76.49781683806795,24.694579281173496,-0.0011951093289807638,839.8309415264482,2.190699374757334,1.9461223609959502,35.385328079538795,329,5.188117504119873,13.4398978930297,42.2,28.3,16.5,0.0
Rajasthan,"821,322",73.75391654378745,27.842822371231147,5.577025309132488E-4,311.80074139309994,2.279167925473087,2.1933169941242054,39.32646069014223,292,0.3500354588031769,16.139299841335884,53.3,21.6,5.5,0.2719276645220816
Rajasthan,"779,314",69.98637014732117,27.143501576484738,-0.0027941194766612325,183.39738066898977,3.172220099632836,2.3621391993592726,42.54152418909236,84,0.6616322994232178,15.502458299123559,56.6,25.8,4.3,0.0
Rajasthan,"816,316",73.37261580252395,27.33540855234675,2.3227242946431248E-4,310.05558561951045,2.3605067236309853,2.2076127834256907,39.75977641837122,305,0.2856098413467407,16.3426145529579,53.0,25.8,5.1,1.7740520238876343
Rajasthan,"817,307",73.46745915946711,26.649347913674585,0.0016724067341004106,381.73695922921524,2.3900777117851235,2.1171637426374526,37.54161597855698,308,0.7423790693283081,15.387203349533804,57.7,23.6,6.3,0.0
Rajasthan,"778,308",69.90093196219618,26.65794687836853,8.374178404133625E-4,212.06976076991546,3.3651764833504765,2.281267711820201,43.01177386824175,65,0.6887906789779663,15.462135395126467,56.4,27.5,4.5,0.0
Rajasthan,"832,305",74.82079058476018,26.44565729733055,0.004478261412375355,616.0881225844814,2.247908687983718,1.91856531594834,35.512011830591526,438,0.12948599457740784,17.133507054545326,29.1,21.4,7.7,0.0
Rajasthan,"842,293",75.72357976775353,25.51143843362504,0.004837092775367686,736.9772499535906,2.266551136500363,1.9857173547543412,34.60585942053037,301,0.6029518246650696,15.595034937330613,44.7,26.7,12.5,10.909962672740221
Rajasthan,"826,320",74.25756281444201,27.671565847347065,0.002332915289496835,428.2165720304511,2.2643704222481427,2.043662736396091,38.284448233345294,342,0.8219887614250183,15.285518420826966,57.6,24.5,5.1,0.0
Rajasthan,"840,306",75.51748474381048,26.50075167871976,0.0037931730257129534,588.7994469698161,2.2276232243608147,1.9160564059403076,35.00473244615634,307,0.25909072160720825,16.439906470136293,47.1,22.6,7.8,0.0
Rajasthan,"843,307",75.81067533389736,26.572671755384523,-1.4533874784390655E-5,601.9827187310495,2.205820051662802,1.8848529517045431,34.93412051987277,302,0.9147022366523743,15.178421476189815,48.0,21.3,9.2,0.9317667484283447
Rajasthan,"820,334",73.68734413212454,28.765011277831118,-1.2546433105629378E-4,239.04986224258423,2.0875118563601,2.1697825890636797,36.64819462902791,212,0.288799524307251,16.331785590438766,50.7,27.0,5.0,0.0
Rajasthan,"812,299",73.0173433941935,25.965934397789788,-0.001759660542736968,403.1245678074624,2.472579700410946,2.112652542651669,37.95067241519711,185,0.11593621224164963,17.24395074317134,56.5,21.1,5.7,3.659002363681793
Rajasthan,"855,322",76.86199650603295,27.814493105759155,0.014046794279514782,652.6034216722032,1.9630198370195657,1.6734473151572657,31.55239888300807,273,1.5003248453140259,14.68367595874013,48.7,22.2,11.1,0.5064853429794312
Rajasthan,"825,333",74.1729180287504,28.698243417971266,0.013390769467949148,330.45007730955683,1.9908705317170239,2.0871225838415883,36.13442352429041,213,0.2886502146720886,16.332289903617248,55.7,23.5,4.8,0.0
Rajasthan,"821,304",73.7981243667515,26.330588192359446,0.006258132710278812,476.561023121944,2.346330343650933,2.02910366396655,36.69459473741073,296,0.28350508213043213,16.349821920056403,45.7,25.5,6.2,0.0
Rajasthan,"812,328",73.02278161092329,28.24596071381101,1.1590922193892015E-4,224.4997531579873,2.3123926180848273,2.3365344241370045,39.647121388975,181,0.457872211933136,15.870813879764745,43.5,27.3,7.0,0.0
Rajasthan,"823,294",73.97397535868693,25.56464180100988,0.0017473219893872746,617.5060896934496,2.33687130282303,1.9397232859110811,36.49595332887968,604,0.5192416906356812,15.744522086438106,36.4,33.1,7.3,0.0
Rajasthan,"806,300",72.48551270355681,26.013909819825436,8.321951082968097E-4,365.09011997283744,2.594021992359558,2.1836676240548143,38.32068642917222,139,0.12900683283805847,17.137134335202145,53.3,20.9,4.2,0.0
